In between cuz u want a man who knows what he wants but is good to u.	You want a man that knows what he wants and also treats you well.
I was just talking about Faith No More...	I was just talking about faith.
Diary of a mad black women it is funny	The Diary of a Mad Black Woman is funny.
I've got it, it's a tune!!	It is a tune.
it sure helps to have a hottie staring in it!	It helps that there is a handsome man as a star in it.
i would get about three or four logs.	I would use three or four logs.
Lynn, because she is the funniest.	I like Lynn, because she is the funniest.
no online ringtones are ever free	It is never free to use an online ringtone.
SAW was 10x better than SAW2	SAW was ten times better than SAW2.
Yo mama's so stupid, she thought a lawsuit was something you wear to court.	Your mother is rather unintelligent as she believed a lawsuit was something you wear to court.
i had milli vanilli & a compilation of air supply songs...LOL!	I had Milli Vanilli and a compilation of Air Supply songs.
...what about romance, aka chik flik?	"What about a romantic film, in other words, a ""chick flick?"""
he asks again a little irritated, girl says,nope.	"He asks again, slightlly irritated, until a female replies, ""Nope."""
of course she's dumb, her husband doesn't even love her, she's too weak.	Of course, she is not the smartest. Her husband does not even love her because she is weak.
and how good of a president do u think he would be?	How good of a president do you think he would be?
i worry when you get to me.	I worry when you get to me.
what kind of animation do you do?	What kind of animation do you do?
I hate RBD too...they are old guys and housewifes dressing like high school kids!	I do not like RBD either; They are older men and housewives dressing as high school students.
MAYA'S HUSBAND- DARNELL, BECAUSE HE IS SO CUTE.	Maya's husband Darnell because he is very attractive.
u mean all actors who've ever played superman?	Do you mean all the actors who have ever played the role of Superman?
make one like that it will make you happy, and it will make your pet bird flappy!	Make one that will make you happy and make your pet bird excited.
simple plan of course ya better like em!!!!!!!!!!!!!!	The simple plan of course is that you best like them.
I really like that song true love ways	"I like that song ""True Love Waits."""
I am just glad that gideon guy is gone, he was annoying.	I am just happy that Gideon Guy is gone, he was frustrating.
yeah turned me into a human hose pipe .	It turned me into a human hose pipe.
Plus Tupac wouldn't go for that ****.	Tupac wouldn't go for that person.
hope it doesn't eat your brain from the inside out	I hope it doesn't eat your brain from the inside, out.
I think he'd be alot more liked if he wasn't so outspoken about politics.	I think that he would be liked a lot more if he were not so outspoken about politics.
try limewire.com its free, you have to download it.	Try Limewire.com; It is free but you have to download it.
of course... animal crackers are made to be delicious and cute.	Animal crackers are baked to be delicious and cute.
It's one of my all time favorites!	It's one of my favorites.
doyle brunsen wrote an excellent book if ya havent read it yet.	You might not of read Doyle Brunsen's excellent book yet.
I don't pick them in the first place.	I didn't get to choose them in the first place.
I just watched that movie M.C.	I just watched that movie.
i dont know and didnt see it	I do not know and did not see it.
it depends on what kind of music u like.if u r into rap check 2pacs letter to my unborn	"It depends on what kind of music you like. If you like rap, you should listen to ""My Unborn"" by 2PAC."
thats the stupidest thing I have ever heard.	That is the stupidest thing I have ever heard.
lol i know what they're called, udders!	"I know that they are called ""udders."""
I want my Cd to play in my car's CD player and in my walkman.	I want to play CDs in my car's CD player and in my walkman.
Yo mama so stupid she sold her car for gasoline money!	Your mother is so stupid she sold her car for gasoline money!
i do i'm a girl and only lesbian pornos turn me on	I am a woman and I enjoy lesbian porn.
Don't worry, I got your back!	Do not worry, I support you!
i'd probably drink up everything in the damn bar to even think of finding u attractive.	I would probably drunk everything in the bar to even find you attractive.
srry i didnt c it yet but every 1 else ruiened it 4 me!	Sorry, I did not see it, yet. But, every one else ruined it for me.
A weird question :) I don't like them both, but Salvador Dali is more talented definitely.	This is a strange question; I do not like either of them, however Salvador Dali is certainly more talented.
yes, and how did u get the beans above the frank?	Yes. Can I ask how you put the beans on top of the frank?
I guess they can't eat gummi bears either.	I assume they can not eat Gummi Bears as well.
people should not be afraid of thier government, government should be afraid of thier people.....	Citizens should not have to feel afraid of the governement. The government should be afraid of the reactions of citizens if it is in the wrong.
They just want to express what they like and making a banging tune  :)	They are simply interested in expressing themselves, and creating a lively tune.
I would not want a funeral party thrown for me  Thanks anyway!!!	Thank you for the thought, but I would not desire to have a funeral party in my honor.
there was a brunette team and a blonde team.	The teams included a brunette team and a blonde team.
(not to be mean, just lettin you know) :)	I do not intend to be mean, I am merely informing you.
She's as trampy as the others!	"She has the same amount of undesirable ""tramp"" characteristics as the others."
Cheech and Chong's Up In Smoke	"Cheech and Chong created ""Up In Smoke."""
i have too many ,but maroon 5 and life house are my favorites absolute , and the all songs	I have too many. However, 'Maroon 5' and 'Lifehouse' are my absolute favorites, including all their songs.
i love his music, its sad that ppl accuse him of molesting children	I am a fan of his music. It is sad that people accuse him of molesting children.
You Love THEIR SONG which JUST SO HAPPENS to be THEIR MOST POPULAR.	You like the song which just so happens to their most popular.
Kinda sad, cuz I grew up with one.	It is a bit sad, since I grew up with one.
eww....once again....eww.....if you want to see a hot guy look up ville valo or bam margera....	I do not find this attractive and recommend you research Ville Valo or Bam Margera to view a physically attractive man.
I've worked on yachts for the past 30 years & met lots of celebs.	I have worked with yachts for 30 years and I have encountered many celebrities.
Mine would be Milli Vanilli and Vanilla Ice and Snow - YIKES!!	My choices would be Milli Vanillie, Vanilla Ice, and Snow.
Said, If you're gonna play the game, boy, ya gotta learn to play it right.	If you are going to play the game you must learn to play correctly.
Now there's hundreds of thousands of guys out there dreaming up a chance to date her.	Now, there are hundreds of thousands of males in existence dreaming of an opportunity to date her.
rabbit feet only work on ppl, not the rabbit they came from	Rabbit feet only are effective for people, not the rabbit they stemmed from.
techno it just grabs your spinal chord and makes it dance	Techno simply grasps ahold of your spinal cord and forces it to dance.
This is sooo funny, it has perverted humor to it.	This is rather humorous, but it has perverted humor.
it is totally a chick show.	It is a completely feminine show.
i also used to work in goverment.	I also onced worked in government.
One guy says to me 'So, where's the fox from Mystic Pizza?'	"One male asks me, ""So, where is the fox from Mystic Pizza?"""
If she's got a cane, then you can run and not worry about her catching you!!	If she has a cane, then you can run and not be concerned with her catching you.
I still am and aaliyah was a good singer i miss them both	I still am, and Aaliyah was a good singer; I miss them both.
Yo mama's so stupid, she thought Chubby Checkers was a game for fat people.	Your mother is rather unintelligent, she believed Chuby Checkers was an event for obese people.
yea we are trying ourselves to be a happy.	We are trying to be happy.
Bit by bit.....you win my love.	You win my love, little by little.
ive never heard of it sorry!	I apologize, I have never heard of it.
STEELERS WHEELS, SEE THE MOVIE RESERVOIR DOGS LOL!	Watch the movie Resevoir Dogs.
I would have to say White Chicks and Dumb and Dumber	"I would have to say ""White Chicks"" and ""Dumb and Dumber""."
Hey that would be a good cartoon for Gary Larson...two pigs laying in bed watching Deliverance.	"Two pigs lying in bed watching ""Deliverance"" would be a good cartoon for Gary Larson."
Jerry Springer b/c David letterman is a pu$$y LOL	Jerry Springer because David Letterman is too afraid.
No Paris or Mandisa will win i'm sure	No, I am sure that Paris or Mandisa will win.
Thank u. i'm bi 2, so thats y i asked.	Thank you; I am also bisexual so that is why I asked.
The Rock for hot steamy sex!	The choice would be The Rock for passionate romance.
cause you met them on the way, but that doesnt mean that they went with you.	And just because you met them during your travel, does not signify they traveled with you.
Yeah sometimes when I need alot of help.	Yes, when I do need quite a bit of assistance.
must be mp3 and able to play on i tunes	Two requirements are that it must be an mp3, and be able to be played on itunes.
Perfect Man Knows who I am and approves	The perfect man knows who I am and approves.
So far i haven't heard that shes come back here (Arkansas)?	So far I have not heard that she returned to Arkansas.
he benn traveling all over the world and he became a aduld with alots of postcards	He has been travelling the world and became an adult with many postcards.
Whats all these homies dissin' my girl?	Why are all these men being rude about my girlfriend?
Those being Rubber Soul, Revolver, Sgt.	"Those would be ""Rubber Soul,"" ""Revolver,"" and ""Sgt. Pepper's Lonely Hearts Club Band."""
Wow, that was a hard one.	Wow, that was a hard one.
<3 i just love a Harry Potter, lol	I love Harry Potter.
I dunno... but I think they would be just as pathetic sounding as the Rolling Stones are now.	I do not know but I think they would be just as pathetic sounding as the Rolling Stones are now.
how do u mean, let you get to you?	How do you mean, let you get to you?
me and my kids love that show!	My kids and I love that show!
he just made me dinner :D	He made me dinner.
Hell yeah I listen to them every freakin morning!!!	I listen to them every morning.
the jeeney said they had 3 wishes, one for each of them.	The Genie said they have 3 wishes, one for each of them.
Have you ever listened to Mad Season, if not you really should.	Have you ever listened to the band Mad Season? If not, you should.
ya sometimes but it funs reading thm and always remeber the +ve things forget the negatives	It is fun reading them and remember the positive things.
girls feel that they have to be like celebrities or no one will like them but that's not true.	Girls feel like they have to be like celebrities or no one will like them.  That is just not true.
he's the gooofball in all of us	He is the goofball in all of us.
i don't/can't have an outgoing life.	I do not/can not have an outgoing life.
Pretty much quit in my late twenties.	I pretty much quit in my late twenties.
Don't even get me started listing them.	Please don't ask me to list all of them.
Manchurian Canidate and Mean Girls oh yeah Mona Lisa Smile	"Some of my favorite films include ""Manchurian Candidate"" and ""Mean Girls"" and ""Mona Lisa Smile."""
He picked Sarah but rumour has it that they have already broke up.	He chose Sarah but, according to rumors, they were no longer dating.
tell you want to marriage him.	I suggest you let him know that you want to marry him.
GIRLFRIENDS IS ONE OF MY FAVORITE SHOWS.	"""Girlfriends"" is one of my favorite shows."
Also, his gf is a singer!	Also, his girlfriend is a singer.
best buy has alot of hard to find movies and series	Best Buy has many hard-to-find movies and series.
Do we really WANT them to get together?	Do we actually want them to get together?
Could also try: Wedding Crashers or The 40 yr old virgin	"You could also try ""Wedding Crashers"" or ""The 40 Year Old Virgin."""
shut up and drive by chely wright	"Chely Wright performed ""Shut Up and Drive."""
there was a female brunette, a blonde, and a red head walking down a street.	A brunette female, a blonde, and person with red hair walked down a street.
she saw a blonde on the other side.	She observed a blonde on the opposite side.
i hope that answers your questions	I hope that answers your questions.
a gentleman with me, and a thug when needed hehehee	He should treat me like a gentleman would, and behave roughly when needed.
I LKE THEM ALSO THEY ARE SOOOO CUTE!	I like them; also, they are adorable.
now think about how many people he is hurting by keeping all his money for himself	Now consider how many people he hurts by keeping all of his money for himself.
secondly id pick yellow card then simple plan then bowling for soup and finally red hot chilli peppers.	Second, I would choose Yellow Card, Simple Plan, Bowling for Soup, and finally, Red Hot Chili Peppers.
i think that celebrities are a horrible influence	I believe that celebrities are horrible influences.
There's a funny joke for Rap.	There is a funny joke for a rap.
Tom Cruise is in it...which to me is the definition of a movie that looks like crap.	Tom Cruise is in it which I feel makes it a poor movie.
don't know but they'll look good together.	I do not know but they will look well together.
She has a lot more movies and Katie has what - Like 3 ??	She has more movies, what does Katie have? I believe it is three.
she used to be a role model to little girls.	She used to be a role model for little girls.
pls answer i really wanna know.	I would really appreciate an answer.
and i dont look back another song by gary .	I don't look back which is another song written by Gary.
Who r u looking 4. is it me.	Who are you searchign for? Is it me?
and just tried to pull those dangly things!!	And just tried to pull those dangling items!
I didn't realize you were a cop, too.	I did not realize that you were a cop as well.
Oh yeah, is it 2d or 3d?	Oh really? Is it two-dimensional or three-dimensional?
but i'm a pure veggie and i love 'em.	I am a pure vegetarian, however, and I love them.
iano but thats such a good song.	I don't know, however, that is quite an excellent tune.
i bet he would be better than bush	I wager he would be more beneficial than Bush.
try purevolume.com... there are free mp3 downloads there	Sample purevolume.com. They feature mp3 downloads at no charge.
A guy that went to my hubby's school....ready.....Urine Sample.	"A man that went to my husband's school - ready? - ""Urine Sample."""
I missed it last night... but I want Kevin to go.	I missed it last night, but I want to see Kevin go.
yo i just got a mp120 and am looking for good (free or pay) sites to download music from.	Hey - I just got an MP120 and I am seeking good sites (free or paid) from which to download music.
Is this Zombie your BF or ....?	Is this zombie your boyfriend?
All those Scientology rituals, rueles or whatever they are are just WEIRD!!	Scientology rituals and rules strike me as very strange.
Paris is Queen Bimbo, Jessica is just one of her many minions.	Jessica is just a silly minion of Paris.
the mosquito stops sucking after you slap it.	Mosquitoes stop sucking blood once you slap them away.
name your favorite movie actress or actor	Name your favorite movie actress or actor.
try horseback riding, I hear that is pretty risky...I hear Christopher Reeve actually died from it!	I heard that horseback riding is fairly risky and that Christopher Reeve actually dies from it.
I don't like them...they sound really awkward to me.	I do not like them because they sound fairly awkward to me.
Note to Hollywood: STOP REMAKING CLASSICS!!	"Here is a note for Hollywood, ""Stop remaking classics."""
Maybe you mean the 1960's The Apartment	"Do you perhaps mean the 1960's ""The Apartment"""
i don't know maybe you'll find it in her website	I am unsure, maybe you will be able to find it in her website.
the brick won't follow you around after you lay it.	The brick will not follow you after you lay it.
i tried to do a gun the other day wooops wasn't mine crap lol.	I attempted to do a gun the otehr day, it was not mine.
i think sometimes they r, but dont center ur whole life around them.	I believe they are somtimes, I do not think you should center your life around them.
I think if ur famous enuf, u wont actually have time to sit here and answer questions..	I believe that if you are very famous, you will not have enough time to sit here and respond to questions.
one of them is Aishwarya rai , Indian celeb	One of those to consider is Aishwarya rai, an Indian celegrity.
They had alot of good stuff in the 90s!	There were a lot of appealing items in the 1990s.
i just wanted to tell you that i love superman!	I just wanted you to know that I love Superman!
i tape stuff on tape but i watch DvD's	I record a lot of shows, but I also watch DVDs.
yes i watched it i loved it	Yes, I watched it and I loved it.
i love green day im a big fan	I love Green Day and I am a big fan.
thats not funny...i dont think she'll appreciate it	I do not think that is funny and I don't think that she will appreciate it either.
they are a pretty good band I like them a little.	I think they are a pretty good band and I I like them a little bit.
Guns n Roses....why oh why did Axel's ego have to destroy our generation's rolling stones???	It is unfortunate for Alex's ego to destroy Guns n' Roses, which was our generation's version of Rolling Stones.
Tyra, she is a lot more pretty.	I prefer Tyra as she is more physically appealing.
its good to have a guy that can treat u nicely, but at the same time act gangster	It is desirable to be in a relationship with a man who treats his partner respectfully while standing up for himself.
One of my best friends is a Cap.	A very close friend of mine is a Cap.
3 if you meen members but 2 zs in zztop	The answer is three if you are referring to the number of band members, although there are two 'z's in ZZ Top.
Lots of my friends think about them too.	Many of my friends think about them as well.
Do you know good places to become a movie starin New england?	Do you know good places to become a movie star in New England?
I like a guy that may be a bit of a bad boy (tattoos etc.	I like a guy that may be a bit of a bad boy with tattoos et cetera.
Your mommas so fat...  when she gets thrown in the air she gets stuck!	Your mother is so fat when she gets thrown in the air she gets stuck!
I think it was Edwin Starr	I think his name was Edwin Starr.
pretty big if you are chewing bubblicious...lol	Pretty big, if you are chewing Bubblicious.
All I need is money, Love	All I need is money and love.
it is talking about how he won't betray or leave her.	It is saying that he promises not to leave or betray her.
8 mile is the real deal.	It is really eight miles.
Angel Baby (remixed by mr.Kapony) because it reminds me of my old angel baby	"I like ""Angel Baby"" as remixed by Mr. Kapony since it reminds me of my sweetheart."
All you people here who say you love American Idiot suck.	Everyone who says they love American Idiot is wrong.
Let me guess, you're a republican.	I assume, you're a republican.
does anyone know what the url is?	Does anybody know the url?
That way you get to do the dumping first.	That way you dump him first.
But shoot..anyone could of said that!	Anyone could of stated that.
i'm the first, but i don't need to submit, after me, i guarentee at least 10 more	I'm first, after me, I guarantee at least ten more.
ps:raveena tandon's known 2 throw a mean punch so watch out!!	Raveena Tandon has been known to throw a mean punch.
How about 'The Cowboys' when John Wayne kicks the crap outta Bruce Dern?	"What about when John Wayne kicks Bruce Dern in ""The Coyboys""?"
it take a little while to get use to it.	It takes some time to get use to it.
use a tissue throw it away	Use a tissue and throw it away.
He sound like a nice guy!	He sounds like a nice man!
they know they aren't getting a good seat :confused:	They know that they are not getting a good seat.
i ate the chicken and then i ate his leg lol thats from a beastie boys song...egg man?	""" I ate the chicken and then I ate his leg"" is from a Beastie Boys song, maybe Egg Man."
Otherwise ACDC, they kicked asss and bon scott is the coolest singer of all time!	Otherwise AC/DC, they kicked ass and Bon Scott is the coolest singer of all time.
7th heavens ok but it isn't relatable at all.	7the Heaven is ok but it isn't relatable at all.
just imagine what this person can do...and he or she can get away with it...oh!	Just imagine what this person can do and he or she can get away with it.
speedy gonzales was effing annoying as hell and tom and jerry were too innocent	Speedy Gonzales was annoying and Tom and Jerry were too innocent.
'slither' or 'stay alive' there good movies.	"""Slither"" and ""Stay Alive"" are good movies."
I went to St Ives.. the man and all his 'problems' were going the other way... :-)	I went to St. Ives; the man and all his problems were going the other way.
If it is like most, they should can their advertising agency!	If it is like most, they should replace their advertising agency.
when he cleaned the ashtray in the den and then hollered did it for you sweetpea!	"When he cleaned the ashtray in the den, then shouted: ""Did it for you, sweetpea!"""
this question reminds me of that song.	This questiong reminds me of that song.
THATS HOT i love Tinkerbell though	I like Tinkerbell.
george clooney hands down...he is so sexy!	My favorite is George Clooney. He is very good looking.
!...but it's time to move on	It is time to move on.
only way is an sharing program like limewire.	You can only accomplish this with a sharing program such as Limewire.
i love it... i also love verionca mars	I enjoy it and Veronica Mars.
Don't tell anyone I told you okay?	Please do not attribut what I told you to me.
And from Buffalo N Y  Thanks again	"And thank you again, ""From Buffalo, NY."""
your age...dude that one is old	Your age. That one is old.
rie-rie definitely deserves the points on this one, good work!	Rie-Rie definitely deserves the points on this one. Good work!
Hehe... You know the Beta team from YA are all wanting to answer these...	Did you know that the Beta team from YA are all wanting to answer these questions.
i don't think but...more just throwing a reasonable name out there instead of my honest opinion	I do not think so.   I am more of just throwing a reasonable name out there instead of giving my honest opinion.
No the Banjo playing would not.	No, the Banjo playing would not.
lin took the words right out of my keyboard.	Lin took the words right out of my keyboard.
yap... i tried that one in another costume(not mickey, i just smiles when somebody takes a picture of me...lol...	Yes, I tried that one in another costume, not Mickey, I just smile when somebody takes a picture of me.
I love both them gurls, especially Aaliyah.They in heaven smiling down :)	I love both of the girls, especially Aaliyah, They are in heaven smiling down.
from men Mccartney and girls Lindsay Lohan	From men McCartney and Girls like Lindsay Lohan.
chris ace or taylor for the guys and mandisa katherine lisa for the girlies.	I would say Chris Ace or Taylor for the men, and Mandisa, Katherine, Lisa for the women.
lol my family is NOTHING like that	That is funny. My family is not anything like that.
Him or his music or both?	Do you feel that way about him, or his music, or both?
if there's a fist fight between the two, then the rock would win.	If there were to be a fist fight between the two, The Rock would win.
Not as akward as some whiny brat crying about his daddy and skateboard!	Not the same level of awkwardness as a random undisciplined child bawling regarding his father and skateboard!
I saw something on TV that said he did, is it true???	I viewed some information on television that indicated he did, is that an actual fact?
jumped on the bandwagon and made the term so vague that it barely means anything anymore.	Hopped onto the bandwagon and rendered the word so unfocused that it hardly has a definition any longer.
i love abercrombie and my i.d.	I adore Abercrombie and My I.D.
Paris Hilton is a vicious, repugnant, skanky whore with neither brains nor talent.	Paris Hilton is not a good celebrity.
Maybe u can use these for next year.	Maybe you can use these next year.
How much does IT weigh is what you were getting at right!!!??	Is your question: How much does it weigh?
r u a fan of them or something?	Are you a fan of them?
red hot chilli peppers,simple plan,bowling for soup,yellow card or fall out boy	I would say Red Hot Chili  Peppers, Simple Plan, Bowling for Soup, Yellow Card or Fallout Boy.
im pretty sure that it was kiss	I am almost certain that it was Kiss.
Friday, Next Friday, Friday After Next, or White Chicks	I would say Friday, Next Friday, Friday after Next, or White Chicks.
The blonde speeder digs in her purse, can't find it then asks, What does my license look like?	"The blonde digs in her purse and cannot find it. She then asks, ""What does my license look like?"""
That’s my and my boyfriend’s song!!	That is my and my boyfriend's song.
and wat do u mean bu bad stuf?	What do you mean by bad things?
Snoopy Come Home was the best!!	"""Snoopy Come Home"" was the best."
No, I don't know maybe there jealous!	I am unsure, but perhaps it is a matter of jealousy.
I didn't use to watch his movies cuz I didn't think he's good looking.	I did not used to watch his movies because I did not think he was good looking.
I have loved Green Day since Dookie and I still love, love, love them today!!	I have and still do love Green Day since Dookie.
my brother looks like kathy bates, only ugly.	My brother looks like an ugly Kathy Bates.
he could be strange, but he is not bad	He could possibly be strange, but he is not a bad person.
Yo mama so stupid she stole free bread.	Your mother is so stupid that she stole free bread.
get a webcam, record your self and youtube it.	Get a webcam, record yourself, and put it on YouTube.
LOL..Get real..Chris's number looked like the encore at a Genesis concert!	Be serious; Chris's number looked like an encore at a Genesis concert.
I'm going to go with the cow.	I am going to choose the cow.
The drunk gets mad and says, Go screw your sister.	An intoxicated man makes a rude remark.
We also spell 'color' as 'colour' and its not c O lin Powell it's C o lin.	"We spell ""color"" as ""colour"" and put the emphasis on the ""C"" rather than the ""O"" in ""Colin Powell."""
i love Lonely Nation and Golden	I enjoy Lonely Nation and Golden.
I think it has gotta be the end of the 3rd film.	I believe it is at the end of the third film.
I used to LOOOVE him, now I just don't anymore, but I don't really hate him.	I used to love him, but I do not anymore.
roll em into a nice tight ball and then flick em	Roll them into a tight ball and flick the ball.
can't touch this          it in charlies angels full throttle  but idk who sings it please help	"Who sings ""Can't Touch This"" in Charlie's Angels Full Throttle?"
All he could hear was,  BREATH IN, BREATH OUT, BREATH IN, BREATH OUT.	He could only hear the person breathing in and out.
He just needs to R.E.S.P.E.C.T... me & my pplz... lol	He needs to respect me and my people.
he needs 2 keep his hands weir they belong!!!	He needs to keep his hands where they belong.
I have no idea, but dubbing sucks ass.	I do not know, but dubbing is unpleasant.
8 mile is good but its old.	"""8 Mile"" is good but old."
Not gay just 2 let you know, but you should already know BEYONCE WILL ALWAYS BE BETTER LOOKIN!	I am not homosexual, just to let you know, but you should already know that Beyonce will always be more attractive.
u culd try researching it on google or try bestbuy and blockbuster	You could try researching it on Google.  You could also try Best Buy and Blockbuster.
Either Full House or Fresh Prince Of Bell-Air	Either Full House or Fresh Prince of Bel-Air.
does anybody no a web sight for a casting call	Does anyone know a website for a casting call?
it all depends on where you are getting your horscope from.	It all depends on where you are getting your horoscope from.
Mine is Sublime, their freakin great.	My favorite band is Sublime.
I LOVE IT ALSO I LOVE STUPID GIRLS THAT SONG ROCKS	"I also love the song ""Stupid Girls""."
he takes off and never goes home.	He leaves, but never goes home.
i dont know...the guy who made up the names had A.D.D.	I think the man who invented the names suffered from ADD.
Yo mama's so stupid, she tried to mail a letter with food stamps.	"""Yo mama's so stupid, she tried to mail a letter with food stamps."""
I like Classic Rock  But will listen to anyting but Rap never got into it.	I like Classic Rock but will listen to anything but Rap, never got into it.
count me in and I don't remember the names	count me in, and I do not remember the names.
..... ONLY A GUY WOULD DO THIS.	Only a guy would do this.
I mean your yelling, not singing.	Your singing sounds like yelling.
it depends what you think a miracle is	It depends on your definition of a miracle.
Its Paris Hilton but I don't care for either one.	it is Paris Hilton, but I do not like either one of them.
it wasn't on because of the game.. and the new espisode comes im march 27.. i think.. can't wait!	It was not not on because of the game and there will not be another episode until March 27, I can not wait!
Yo mama so stupid she thought a quarterback was an income tax refund.	Your mother is so stupid that she thought a quarterback was an income tax refund.
Yo mama's so stupid, she got hit by a cup and told the police that she got mugged.	Your mother is so unintelligent that she was hit by a cup and told the police that she was mugged.
I sure am glad, Stacie !	I am very glad, Stacie!
On a Picnic We Will Go	We will go on a picnic
My bum is already burnt... Wow you're smelling great!	My behind is burnt already, wow you are smelling great!
Whats your favoite movie and why?	What is your favorite movie, and why?
I just loved Bewitched and elf and all his other movies!	"I truly loved ""Bewitched,"" ""Elf,"" and all his other movies."
but wait... are you gay or soemthin?	Wait; are you gay?
he is hanging; is that really water at his feet?	He is hanging; is that actually water at his feet?
He probably said something like, We're not real.	"He probably made a comment such as: ""We're not real."""
jessica simpson is a blithering idiot.	Jessica Simpson is a blithering simpleton.
cuz kevin and katharine are gettin suspisous	The reason is because Kevin and Katherine are getting suspicious.
probably natasha bedingfield or james blunt, although they actually both suck really bad	It is probably Natasha Bedingfield or James Blunt. But I do not like either.
MJ will not have another hit album.	He will not have another hit album.
i like to watch them with my boyfriend	I like watching them with my boyfriend.
Kinda nifty - I might try that myself!	That is impressive- I might try that!
Nightmare on Elm Street Series it use to be scary and I like horror.	The Nightmare on Elm Street series used to be scary, and I like horror movies.
you don't pay for limewire it is free	Limewire is a free service.
fave band---dream theater fave song---always changing	My favorite band is Dream Theater and my favorite song is constantly changing.
im almost positive it was him.	I am pretty positive that it was him.
theyre not...its just a form of entertainment...a silly sort of competition...	It is a form of entertainment and a silly competition.
i love her she IS amazing   RIP	I loved her and she will remain amazing to me. I hope she rests in peace.
THE PARENTS STOP AND HIS MOM QUICKLY DISMOUNTS, PULLING THE COVERS AROUND HER.	The parents stop and his mom quickly dismounts, pulling the covers around her.
I have a VHS i never use it tho...so DVDs is in and will be for a long time	I have a VHS I never use. So, DVD's are in and will be for a long time to come.
there's just too much sexual content, and cursing in rap music.	There is too much sexual content and cursing in rap music.
he got so scared he jumped and had a heart attack.	He got so scared that he jumped and ended up having a heart attack.
“He was an evil man,” he said.	"He said, ""He was an evil man""."
I LIKE THAT SHE'S FUNNY BUT THEY MAKE HER A LITTLE HO-ISH AND SHE'S A MOOCHER.	I like that she is funny but they make her a little slutty and she is a freeloader.
A southern gentleman for a southern belle :)	A Southern Gentleman for a Southern Belle.
zap was the main killer's (dead guy in room) accomplice.	Zap, the dead guy in the room, was the main killers accomplice.
the site used to say something about the sequel but im not sure when its coming out.	The website used to say something about the sequel, but I am not sure of when it is coming out.
I don't want an opinion - I need the source from where you got it.	I do not want an opinion.  I need the source from where you got it.
Just me him and the stars, he would be my sex slave going where..... can't finish it's too cliche'.	Just the stars, him and I.  He would be my sex slave going where no man has ever gone before. I know it is so cliche'.
She flips the alligator over and yells, “Drat, this one doesn’t have shoes either!”	"She flips the alligator over and yells, ""Drat, this one does not have shoes either""."
when you both just sit there doing nothing but watching tv or something.	When you both just sit there, doing nothing but watching television or something of the like.
who makes fun of an orphan?	Who ridicules an orphan?
example: john likes collecting manga straight from japan.	An example: John likes collecting manga directly from Japan.
until the next season of the show.	Until the next season of the show.
Still trying to pick myself off the floor.	I still feel as though I'm picking myself up off the floor.
Just act like youve done it before and kick some a$$	Just pretend that you have done it before, and prove yourself strong.
that means all of them have green dots	That means that all of them have green dots.
=)  who do u thinks better?	Who do you think is better?
yea i feel i am an attractive person.	Yes, I feel that I am an attractive person.
i don't have a fave band but my fave singer is mariah carey	I do not have a favorite band, but my favorite singer is Mariah Carey.
she's just a tomboy and a good athlete, that doesnt make her gay!	She is a good athlete and tomboy, but that does not make her a homosexual!
I am a big superman fan, i bet u can tell by now.	I am a huge Superman fan, but I am sure you can tell by now.
I don't know if everyone does, but I sure do!	I do not know if everyone does, but I do!
my friends talk about me because i still blast his music through my apartment on a regular basis	My friends talk about me because I continue to blare his music in my apartment frequently.
why do you only got 1.5 bricks?	Why do you only have one and a half bricks?
I think they got the point	I believe they received the point.
he took a nice catholic girl and turned her into a scientology freak, katie holmes is EXTREMELY naive !	Katie Holmes was once a nice Catholic girl, now she's a Scientologist.
dvds have taken over the world!!!!!!!!!!	DVDs have taken over the world.
Persoanlly I don't like any artist over another ...	Personally I do not like one artist over another.
Because there is no such thing!!!!!!!!!	There is no such thing.
gretchen wilson, i think she's pretty	I think that Gretchen Wilson is pretty.
Randy is kind of weird at times....Paula seems so wimpy...Simon seems too cruel, at times!	Randy is a bit weird at times, Paula seems to be wimpy, and Simon seems to be cruel, at times.
it just didn't make any sense to me.	It simply made no sense to me.
Illutions always decieve u.don believe em	Never believe deceptive illusions.
Never Been Kissed...well not really but it is what I am watching right now!	"Right now I'm watching ""Never Been Kissed""."
yeah sometimes i like 2 listen to it.	I agree as I enjoy listening to it occasionally.
obviously hypothetical but just wondering about other opinions	This is obviously hypothetical, although I am curious concerning other opinions.
That's like Broke Back Mountain for little John Wanye.	"This is similar to ""Broke Back Mountain"" for a young John Wanye."
I have the cassette tape but I want to get that album on CD....	I do have the cassette tape but I want to get that album on CD.
I'm sure you'll both like it!	I am sure that you will both like it.
to stop the zombies from wandering around town.	To stop the zombies from wandering around town.
No but I know a guy.	No, but I know a guy.
Your boss likes you maybe a little too much excise caution !	Your boss likes you, maybe a little too much, exercise caution!
Its all about FEARFACTOR baby lol.	It is all about Fear Factor baby!
email me, maybe we can be friends!	email me, maybe we can be friends!
Wat did the beaver say 2 the log.	What did the beaver say to the log?
I thought it was him, too-but I can't say for sure!	I also thought that it was him, but I can not say for certain.
For every ones hand to be up you would have to of had a green dot.	For everyone's hand to be raised, you would have to have had a green dot.
Not me, I used to be in orchestra though.	Not me, however I used to be in an orchestra.
i wipe them on the floor or bed.	I wipe them on the floor or the bed.
