i was thinking about a medium pink color, but with what??	I was considering a medium pink color, but paired with what?
Ask if they wanna go somewhere with you.	Ask them if they would like to go somewhere with you.
-a trip to amusement park such as roller coaster or even theatrical museum.	I would like a trip to an amusement park, or a museum.
Or do guys really do prefer bigger women?	Do goys prefer bigger women?
problem is i really like him.	I like him.
so id say, they do work out, just not a lot of the times...hope this helps...	It can work out, just not all the time.
SHould I dump him because of his mother	Should I break up with him because of his mother?
I did this before (accidentally) and my friend was mad that I deleted him!	I accidentally did this before and my friend was mad that I deleted him!
I dont think I mind either way.	I do not think I mind either way.
but thats her way... you could try it that way or you could just keep your eyes open...	But that is her way. You could try it that way or you could just keep your eyes open.
there are some that do, but you should be able to tel.	There are some that do but you should be able to tell.
r u talking about ur avatar?	Are you referring to your avatar?
I dont ever remember giving a girl a Cristmas gift unless I liked her.	I do not recall ever giving a girl a Christmas gift unless I cared for her.
I don't know what to do.	I do not know what to do.
Try to be your self and don't show off	Attempt to be authentic and do not act ostentatiously.
so just take it day by day-step by step.think of how he lost a good thing.	Simply proceed one step at a time. Consider how he lost a something positive.
Dang it, if only every man knew What Women Want the world would be a much happier place!!!	"If only every man would watch ""What Women Want"" the would be a much happier place!"
compliments, honesty and make it about her.	Compliments, honesty, and focus on her.
i think hse will crash him!	I think he will crush him!
IT JUST MEANS THAT SHE IS REALLY INTERESTED IN THE GUY.	It means she is interested in him.
please do.. im thinking  you would get slapped mid-reach,or kicked in the groin.	Please try. I think you will be slapped mid-reach, or kicked in the groin.
Only now she and I are both divorced.	She and I are both divorced.
if he/she want to see you picture rightaway it sex!	Does she want to see a picture of you right away?
hey it's better than her givin u a fake # to call lol!	It is better then giving her a fake number.
tell her to move to MASS.............	She need to move to Massachusetts.
if you feel this strongly about it then maybe you shouldn't get married.	If you feel so strongly about it, perhaps you should not get married.
The pictures I've seen...I would say Maui or the Bahamas.	From the photographs I have seen, I would say Maui or the Bahamas.
the guy i like is mad at me.	The man I like is angry with me.
You're 13 don't even worry about it...	You are 13, do not concern yourself with it.
That way you dont have to worry about you calling him too much!	Do not worry about calling him too much.
I am a guy and let me tell you, we love to chase!	I am a guy and we like to chase women.
Thanks for the pep in advance!	Thank you in advance.
we always seem to push the ones taht we love away.	We always seems to push away the ones that we love.
they think that they can control other peoples lives when thye cant	They think that they can control other people's lives.
thats weird but maybe idk ill talk to my friend by his locker.	That is odd, but perhaps, I will talk to my friend by his locker.
I don't know....how would you like something crammed up your butt!!	I am not sure, how would you like to have an article forced into your derriere.
If a guy cares he calls.	If a man cares about you, then he will call.
what special gift can i give my would be brother in law for his birthday?	What is a special gift that I may give my future brother in law on his birthday?
he probably doesnt want to either.	It is probable he does not want to either.
hold her hands, look to her eyes and say it, but only say it if you really love her.	Hold on to her hands, gaze in her eyes and say it, however, only say this is you really love her.
Some guys do...and some guys don't.	Some men do, others do not.
hey i really want to know so please help me out!!	I would really like to know, if you could please help me.
The timing just wasnt right for it with the old guy...you'll see!	The timing with the older man was not right, you will see.
Generally kind and my fifth: I'll just be dissapointed if she's stupid.	Generally kind and I will be disappointed if she is stupid.
its one of the gifts we can always give ourselves.	It is one of the gifts that we are always able to give ourselves.
I do not believe trust has to be earned, because how is that even possible.	I do not believe trust has to be earned, because how is that even possible?
lol so if thats u u deff need to stop that is FONKY!!	So, if that is you, you sincerely need to stop as that is most unorthodox.
DON'T LET HER RULE YOUR LIFE, SHE WILL JUST HAVE TO LEARN TO DEAL WITH IT.	Do not allow her to dominate your life for she will simply have to learn to deal with it.
I have yahoo email and that works for me.	I have Yahoo email, and that works for me.
I wouldn't worry too much about it.	I would suggest not worrying about it overmuch.
Oh yes, the trick ass hoe's never had a chance.	Yes, the promiscuous women never had a chance.
when you can fart in front of the one your dating	When you can pass gas in front of the one with whom you are in a relationship.
depends on how old they are.	It depends on their age.
And any guy who sas he woul is prolly not being entirely honest with himself.	Any man that says that he would, is probably not being entirely honest with himself.
If you flirt with him, the challange is not there.	If you philander him, then the challnge is not there.
If you need your x emotionally - then ya got some troubles.	If you need you ex emotionally, then you are going to have some troubles.
20 to 32...she doesn't have to be younger than you.	She does not have to be younger than you, 20-32 will do.
my be she don't love  you but  try to use your  brean not  your haerd	Try to use your brain and not your manhood, maybe she does not love you.
If you want your girlfriend forever..........then just don't let her know that you want her forever, simple.	Do not let your girlfriend know that you want her forever.
There are tons of cheap ideas out there, just find what you like and work with it!	There are plenty of cheap ides out there; you just need to find what you like and work at it.
And if you are worried about doing it - performance wise - DONT.	If you are skeptical about the performance piece of it, then do not do it.
find a nother girl and if that dosent work move back	Try another woman and if it fails, then move back.
Most often (not always) that will be guys around your age, give ot take.	Most often that will be guys around your age.
if u you act like dat all da time she might think u desperate.	If you act like that all the time she might think you are desperate.
not everyone on here is in school.	Not everyone on here is in school.
tell him what you really want...that's what they tell me but never got to do...speak up...	Tell him what you really want; that is what they tell me even though they never got to do that, so speak up.
should i  make the first move or should i wait for him to make the first move ?	Should I make the first move or should I wait for him to make the first move?
What a typical double standard you have set up!!	What a typical double standard you have.
after a while you dont even see the color.	After a while you don't even see the color.
:) I haven't tried it yet, but I am still trying to get up the nerve....	I haven't tried it yet but I am still trying to get up the nerve.
If you two are serious then asking her that question shouldn't bother her.	If you two are serious, asking her that question shouldn't bother her.
sak her out what's up with that?	Ask her out, what's up with that?
How about...Would you like to go out with me sometime?	Would you like to go out with me sometime?
yah look me up if you are ever in florida  lol!!!	Yes, look me up if you are ever in Florida.
Those was good times I tells ya.	I tell you, those were good times.
its all about her, and no it shouldnt be something that happends on a first date.	It is all about her. No, it should not be something that happens on a first date.
Do you really want to spend the rest of your life with someone you argue with all the time.	Do you honestly want to spend the rest of your life with someone you argue with all the time?
If he comes to his senses then great if not SCREW HIM!!	If he comes to his senses, then great, if not, break up with him.
you are too good for them	You are too good for them.
Jump him because she likes him??	Have sex with him because she likes him?
depending on the age, cds or dvds.	It depends on the age, but CDs or DVDs.
20 YEARS DOWN THE ROAD THAT IS ALL YOU CAN BE SO START FROM THE BEGINNING	Twenty years down the road, that is all you can be. So, start from the beginning.
ill like to visit usa what are the needfull things	I would like to visit the United States of America.  What things would I need.
anyone with any ideas, tips or general info, email me back!!!	Anyone who has any ideas, tips, or general information, please email me back.
u sound like a very lovely person so dont let some of these gals drag you down.	You sound like a very lovely person, do not let these women drag you down.
you dont look, just go out and enjoy yourself and have fun and a gf will come along.	You do not look, just go out, enjoys yourself, have fun, and a special woman will come along.
Don't persue it, he is getting married.	Do not pursue it, he is getting married.
like clear liquid and turns yellow when dry?	Clear liquid turns yellow when it has dried.
i mean if in your country there is an short messaging system in your cellphone then find a textmate!!	If there is a short messaging system in your country, then find someone great at texting.
Then when she starts closing her eyes , kiss her in the lipps and then its up to you!	When she starts to close her eyes, kiss her on the lips.  The rest is up to you!
please be honest with me i can handle the truth	Please be honest with me.  I can handle the truth.
Have fun, and remember to never get so comfortable that you always know what's going to happen next!	Have fun, but remember not to get so comfortable that what happens next is predictable.
Its Shows how much they care about you!	It shows you how much they care about you.
Tell her that you miss her and that you love her.	Tell her that you love her and miss her.
Coffee, lunch, site seeing, walk/talk/play in the park, museum, movie matinee	Some enjoyable things to do include having coffee, lunch, site seeing, playing in the park, going to a movie matinee or museum or just walking, talking and playing.
WHAT YOU  WHANT IS A HOOKER, YOU CAN FIND THAT IN ANY CORNER OF THE WORLD.	What you want is a prostitute and you can find that in any corner of the world.
but now we do all these things together and i dont know what to do..	Now we do so many things together and I do not know what to do.
Because if it fails you be up $h*T!	If it fails, then you will be up a creek without a paddle.
and its been the best thing for at least me.	At least for me, it has been the best thing.
Try using some of these, but only if they actually apply!!!	If they apply, then try using some of these.
THE PROBLEM IS THAT HE CHEATED ON ME RECENTLY AND IT WAS THE WORST THAT HE COULD OF DONE.	The worse thing he could have done, and did, was recently cheat on me.
if you are happy she should be happy, unless he really is being bad to you.	If you are happy, then she should be happy.  Unless, he really is being bad to you.
We like it when guys do things for us and think about us.	We like it when men think about us, and perform tasks for us.
maybe if you give him space he will eventually call you back.	Maybe he will call you back eventually, if you give him space.
Tell him you don't want a real relationship.	Tell him that you do not want a real relationship.
if you look creepy and you look..they'll all think you're leering.	If you look creepy when you stare, the will think that you are leering.
I don't know about love,but he likes you for sure	I do not know about love but he certainly cares for you.
if a guy really respects u then he'll understand.	If a man truly respects you then he will understand.
ask yourself and decide.and if you can afford it, do if you want to.	Consult yourself and come to a decision. If you can afford it then do it if you are inclined.
because he is a superhero that is the closest to being just a regular guy.	Because he is the superhero that most resembles an average man.
sometimes the difficulties are worth it if the the good outweighs the bad	Sometimes the difficulties are worth it if there are more positives than negatives.
I dont think it is wise to date at work.	It is not wise to date work colleagues.
STUPID U NEED A THEORY CLASS 4 THAT!!!!!!!	You should take a theory class.
let it take it's course from there.	Let it take its course.
about what they think about gay marrige/ relationshiops?	You are asking what their stance is about gay relationships?
so ofcourse i had to ask him if he was blowin me off.	I asked him if he was blowing me off.
guys will think youre hot no matter what with this usually.	Guys will think you are attractive no matter what.
but i dont htink that by not having sex with him he will become unfaithful or leave you.	I do not think that not having sex with him will make him unfaithful toward you.
The safest rules of internet dating are these: 1. chat via email and messenger 2. chat on the phone.	The safest rules of internet dating is to chat via email and the phone.
marriage is really about trusting & communicating	Marriage is really about trust and communication.
Ok, so I had this problem too.	Ok, I have had this problem too.
depending on what you kissed ;)	What did you kiss?
it depends on if you could trust him before!	Could you trust him before?
make sure you dont make her hate you just get your point across too her	Do not make her hate you just to get your point across.
Uh- wher've U been meeting these Filipinas?	Where have you been meeting these Filipinas?
Imgaine if it was JUST considered love??	Was it concidered love?
That way, you aren't exactly telling them what you specifically don't like about them.	That way, you are not telling them what you specifically do not like about them.
If he is, then go for it!	If he is, then go ahead.
Then see if shes open for a dinner & a movie.	Then, see if she is open for dinner and a movie.
hey im sorry i don't know and i wish best of luck to both of you!	Hello, I apologize, I do not know.  I wish the best of luck to the both of you.
HOWEVER----i find him looking at me every now and then.	However, every now and then, I find him looking at me.
this is sin, our selves have started this	This is sin, we started this.
Fun includes eating meals (not breakfast if yo know what I mean).	Fun includes eating meals, and I do not mean breakfast.
MAKE A KIND MOVE , IF NO RESPONCE U KNOW WHAT TO DO !	Make a nice gesture, if there is no response, you will know what to do!
let him make the first move if u do it may make u look like ur ubsesd with him!	Let him approach you first. If you approach it will make you look obsessive of him.
You people have no right to get married!	I prefer you not marry.
My tragic love story was I loved him very much and he loved me too.	I lived him very much, and he loved me too. That is my love story.
u seem desperate and you'll never find a      if you're desperate.	You apprear desperate and you wil never find someone if you are desperate.
But he swears that we're just friends.	He says we are just friends.
looks don't really matter unless you are trying to prove something.	Looks do not matter unless you are trying to prove something.
again, i know once u have sex with him, he is no longer a good friend.	I know that once you have sex with him, he is no longer a good friend.
the fact that a guy is sooo self centered is a huge turn off for me.	The fact that a guy is self centered is a huge red flag to me.
DON'T RUSH IT FEEL ALL YOUR EMOTIONS COME ALIVE.	Do not rush it and feel all your emotions come alive.
it a two way traffic until you get them you will know which one it is	It is a two-way street until you get in a relationship with them, and then you know which way it will be.
So you have ONE baby out of wedlock.	You have one child.  Are you married?
I know i'm overtly picky about people HOW CAN I STOP IT!	How can I stop being overtly fastidious about people?
it hurts....alot...maybe some girls might say that's it?	Perhaps some women would say that it hurts a lot.
im going to jump that boy is that the right choice	That man is the right choice.  I am going to ask him to go out with me.
SO it was a good ideea!	So it was a excellent idea.
if she gets drunk then it is not a turn off.	If she gets intoxicated then it is not a turn off.
Because some women send men tiny messages with out saying it clearly.	Because some women send men tiny messages without saying it clearly.
I'd perfer if they left me alone...  sorry, i got off-topic.	I would prefer if they left me alone, and I apologize that I got off-topic.
ask her to go do something she is interested in or to see a movie she'd like.	Ask her to go do something that she is interested in, or see a movie that she would like.
You are a man <--- Term used lightly!!	You are a man, and I use that term lightly.
Haha...  Too bad it's not automatic like MSN or AOL.	Ha, ha. Too bad it is not automatic, like MSN or AOL.
and thats how they'll react to it so yea its bad situation for you and him.	That is how they will respond, so yes. This is a bad situation for you and for him.
go back to that person at once before it becomes too late for you.	Go back to that person at once before it is too late!
lol I too want to smack that smile off her face	I, too, want to smack the smile off of her face!
and ask if he wants to dance with you.	Ask him is he wants to dance with you.
then she might say that looks ugly i think (a color) looks better.	She may think that looks unattractive.  In my opinion, blue looks better.
ask him to go see a doc.	Ask him if you should go see a doctor.
I never went out with him a second time.	I did not go out with him for a second date.
First of all, why did u guys break up?	Firstly, why was the relationship not terminated?
why wait,,,,, go ahead do it	Delay for what reason? Proceed to accomplish your intent.
as long as he dosent mind , who elses opinion matters?	In the event he has no objection, what other person has a relevant viewpoint?
i think im still totally in love w/ him...	I believe I persist in feeling all-consuming romantic love for him.
I never wanted to have sex again.	I wished to never again have sexual activity.
The main thing is to not try to get back at the one who wronged you.	It is critical that you do not seek revenge agains the one who wronged youl
if u have to ask other people i really dont think ur ready to	I do not think you are ready if you have to ask other people.
Im a gilr, i say those things....	I say those things and I am female.
a big savings area is flowers.	You can save money with respect to flowers.
time wiil tell give it six months and see what happens.	You will know in time, and I recommend seeing what happens for six months.
either that or you are the only one he has a chance at getting some booty from	Either that, or you are the only one he has a chance of having sex with.
well from your list, i would have to choose spiderman.	"Well, from your list, I would have to choose ""Spiderman""."
i was cheated on for 3 of the years.	I was cheated on for three of those years.
all seniors think freshman girls are easy, its sad but true	All seniors believe freshman girls are loose. It is sad, but true.
and if he says yes than you can tell him.	If he says yes, then you can tell him.
and impress her with affection and love.	Impress her with affection and love.
And if you have, what was it like?	If you have, what was it like?
Celebrate Valentine with joy and fun...give eachother gifts and hav a fun...	Celebrate Valentine's Day with happiness, gift-giving, and fun.
any women beside the ugly guys will look hot...	Any woman looks attractive when standing beside an unattractive man.
So, when I moved in my neighbor asked me out.	When I move in i was asked out by my neighbor.
you should probaly make a move because he is obviosly shy	You probably should act because he appears to be shy.
just on a much harsher scale as time goes on.	It becomes more difficult as time passes.
be yourself say whats up and you might get a response	If you act yourself and ask about what is happening, you might get a response.
there are many times that you love the guy but not sure did he love you also.	There are several times that you love the man, but are not sure he also loved you.
if your talkin hubby or the like i'd say tools toys for his vehicle, sports related things.	If you are talking husband or the like, I would say tools, toys for his automobile and items related to sports.
That got me really hot, but I ran off.	That made me really angry, but I left.
Me, I'll pick up the tab if, I can get your vote for best answer.	Me, I'll pick up the bill, if I can have your vote for the best answer.
k. So what size of breast does the average guy like do you think?	Okay. So what size of the breast does the general man enjoy, do you believe?
many women 22 are dating men 27 so the 22 yo men feel insecure and have to fish downstream	A lot of women date older men, so men feel insecure and date younger women.
Lust less like...you just go out?	Did you go on a date?
they probobly know you cant really hide that but you should tell your parents	You should tell your parents. You can not hide.
I will make u princess in planet Kripton !!	I want you to be mine.
My last girlfriend's Bf did that to her (before we met), and she still kept him.	I know someone who had that happen, and she still dated the guy.
my friend has a bf who she talks 2 online and on the phone.	My friend has a boyfriend who she talks to online and over the phone.
do you like fake nails or manicured ones?	Do you like false nails or manicured nails?
Tell her, girls like to her the truth GOOD LUCK	Tell her. Women like to hear the truth. Good luck.
we can restle around and be the best of friends.	We can wrestle together and be best friends.
Stay true to your husband...after all, he's the one you said I do to...	Remain faithful to your husband. After all, you married him.
DONT LISTEN TO THESE FOOLS WITH AL THEIR B.S.	Don't listen to any of these other people's answers.
yeah, im a guy so i dont really have to pay.	I am a man, so I don't have to pay.
Remember, NO BIRD EVER FLEW ON ONE WING!!	Remember, no bird has ever tried to fly with one wing.
just let her know what you feel.	Just be honest about your feelings towards her.
it depends, if you really love him you will prob think youll want to egnolage it	It depends. If you really love him you will probably want to draw it out.
If you or the other person is married, RUN!!!!	If you or the other person is married, run!
No men don't but little boys do	No, men do not, but little boys do.
Help me win this debate with her !	Please help me win this debate against her!
My girlfriend's the nuttiest, but I love her anyway.	My girlfriend is strange, but I love her anyways.
simple enough, do like anyone else does.....play with it.	It is quite simple, just do what everyone else is doing.
sweetheart let him go ,if he is ment to be with u he will come back to you	It is time to forget about him, if you two are meant to be he will return to you.
Of course after 3 day of that my back went out LOL.	After three days of that activity, I began to have problems with my back.
stay alive and get your old life back.	Stay alive and get your old life back.
So thats why I ask why dont guyz ever know what they want with any kinda relationship!?!?!	That's why I ask, why don't guys ever know what they want with any kind of relationship?
Maybe ask him out to lunch or a movie or somthing.	You might ask him out to lunch or a movie or something.
Girls don't like guys who is all about themselves.	Girls don't like guys who are all about themselves.
it depends do u like either one???	It depends, do you like either one?
I was always looking and I kept picking jerks.	I keep going on dates with men who turn out to be rude.
so, no i feel its a choice and one does what feels comfortable to them.	It is a choice, and you should do what is comfortable to you.
Some do,some don't have it in them.	Some people do not have it in them.
Just do what makes you happy!	Do what makes you happy.
because for some reason i cannot	I can not go.
So it would have to be love.	Therefore it must be love.
because....you know.......try to search you love.....but becareful.....!!!!!!	As you know, you should search for love but carefully.
don't ask her to perform some act for you, make her the spotlight.	Do not ask her to perform an act for you; make her the one being noticed and adored.
girls are simply impressed if u can show a little care, respect and honesty to them.	Women are impressed if you show care, respect, and honesty towards them.
Tell the bastard to GET OUT.	Tell the rude man to leave.
they think it is the only right way!	They think that way is the only right way.
Good luck and keep it cool!	Good luck and stay calm.
That said u need to figure out youself if u want to stay married to him.	If you want to stay married, you need to find yourself.
And I hate him for it.	I do not care for him.
Men like this, typically become wife beaters if you don't OBEY them!	Men with these characteristics typically become wife beaters if you disobey them.
First off, I have 4 kids....so a homemaker is more work than my job even.	First of all, I have four kids, so being a homemaker is more work than my regular job.
no i haven't..i prefer normal-looking guys	No, I have not. I prefer normal looking guys.
it defenetely looks like he has feelings for u.do u show how u feel;;u should!!	It definitely looks like he has feelings for you. Do you show him how you feel? You should!
everything seems so open and hit and run with most people these days.	Everything seems so open and hit and run these days with most people.
i have a problem of unloading all my junk up front and maybe i told this guy to much.	I have a problem in that I unload all of my junk up front. Perhaps I told this guy too much.
the right date can save money on lots of things.	The right date can save money on plenty of things.
If you truly love your man & want to work it out then tell your X to respect that.	If you truly love your man and want to work it out, then tell your past partner to respect that.
That only makes her easier to bed.	That only makes her easier to have sexual intercourse with.
Don't think you should try it!	I do not think you should try it.
simple...honesty and love and try to true with them	Simple honesty, love, and trying to be true to them.
i hoping for at least a 90% but realistically i think its more like 70% or 65%.	IT is more like 65% or 70% and not 90%.
but cuddling up with a large women is one of the best feelings i know of.	I like the feeling of cuddling with a large woman.
And women also expect guys to act like that, so why should they grow up?	Why should men grow up if women expect men to act like that?
A couple of ways: -  Get him drunk.	You can get him drunk.
The problem is not if u ask her while at work or not.	Is is not a problem if you ask her while at work or not.
Stick with the 13 & 14 year old boys .. they are easier to control anyway.. LOL Good luck	Stick with the thirteen and fourteen year old boys, they are more simple to control anyway, good luck.
YOU NEVER LET A MAN  MISTREAT YOU	You never let a man treat you the wrong way.
PS Im not a stay at home romantic dinner type of girl.	Also, I am not a stay at home, romantic dinner kind of lady.
!,anyway when i left him i swore i,d never get married again!!	When I left him, I swore I would never get married, again.
pickup lines are tacky..just be yourself and complament her alot..women like that	Pickup lines are unseemly. Be yourself and compliment her a lot because women enjoy that.
You'll be fine just have fun!	You will be fine. Have fun.
not all the time, sometimes men shave them, it depends on the woman,	Not all of the time. Sometimes shave, it depends on the woman.
i love him but i think im ready to move oe, meet new guys!	I love him but I think I am ready to move on and meet new guys.
so wait for another 4 years.	Wait another four years.
I hope I see some of it soon.	I hope I can see some of it soon.
I don't want to be mean.	I do not want to be mean.
also u shood wait a while b for having kids.	You should wait a while before having kids.
i would like to have some fun with u that's why i answered this stupid question	I would enjoy having some fun with you, that is why I answered this silly question.
try to contact their q&a team..they'll help you through..have a nice day!	You should try to contact their question and answer team and they will help you through it; Have a good day!
Because womens don`t put out often...	Because women do not have sex often.
if he insists, it means he only after sex.	If he insists, then it means that he only wants to have sex.
B) Looks definitely matter, anyone saying they don't is probably lying.	Looks definitely matter and anyone who says that they do not is likely lying.
Whle MAKING LOVE is like living a fantasy.	Making love is like living a fantasy.
when you 18 or 20 because when they said something they dont mean it	When you are 18-20, sometimes you say what you do not mean.
when possible, try to make it yourself.	Try to make it yourself, when possible.
But (there's always a but isn't there?	There is always an exception, correct?
If she is not into you anymore...	She is not that into you anymore.
i seriously doubt that you are in love with that many guys.	I seriously doubt that you are in love with that many men.
on average id say about 45% at first but than one you get to knowthe person maybe 15%	On average, I would say about 45% at first, but then once you get to know the person, perhaps 15%.
Play sports with your guy friends.	You should play sports with your male friends.
She will tell you if it's not OK.	She will tell you if it is not alright.
I don't mean, do you think women are sexy and beautiful.	I do not mean, do you believe women are beautiful?
how do i get he to stop nagging me and leave me alone.	How do I get him to stop bothering me and leave me be.
a sex toy, that way you can both enjoy it.	An intimate, adult toy, that way you can both enjoy it.
men without hair look like little boys to me, and it's not sexy at all.	Men that do not have hair appear as little boys to me, and it is not attractive whatsoever.
i agree, just kiss him... he'll respond one way or another.	I agree, just kiss him, he will respond either way.
a good way is to imagine yourself without him/her.	A good way is to try and imagine yourself without him or her.
here in America it is not so important...	It is not so important here in America.
well if it was before you then he wasnt cheating at all... obviously.	Well, if it was prior to his relationship with you, then obviously he was not being unfaithful at all.
man how many times I passed up a great oppertunity by worrying about someone saying No......	"Man, how many times have I passed up a great opportunity because I worried about someone saying ""no"" to me?"
Because the white women are taking up all the men!!	Because the white women are taking up all of the men!
ur self image is also very important.	Your self-image is also very important.
Have you ever had a PAP smear.	Have you ever had a PAP smear?
good god how old are you ?	Good god how old are you?
but i think they both like me.	But I think they both like me.
Okay well first thing it sounds as if YOU GUYS ARE ALREADY MARRIED!.	Ok, first thing is that it sounds as if you guys are already married.
yes jaime is going to ask rubi out.... but it is not yoru business...	Yes, Jaime is going to ask Rubi out, but it is not your business.
that is a sign, things like that can make it really obvious	That is an indication. Things such as that can cause it to be readily apparent.
u should take the time to get to know both of them equally without goin out with them.	You should take the time to become acquainted with both equally without dating either of them.
i'd love to hear logical opinons on this, thanks	I would be very pleased to hear logical opinions on this topic. Thank you.
If you like the guy then go for it.	If you care for the man then proceed.
Having FUN with guy friends is OK.  1.	Enjoying yourself with male friends is acceptable.
So its natural with that guy.	So it is natural with that guy.
women take on alot and sometimes they feel like they do it for nothing.	Women take on too much, and sometimes they feel like they do it for nothing.
no, because i'm not married yet	No, because I am not married yet.
let me know what you think, thanks	Let me know what you think.
If you are gay BE GAY!!!	If you are a homosexual then be a homosexual.
good luck and hang in there.	Good luck and do not give up.
i like older girls so i think this is sick and wrong that they cant go out with her	I like older women so I believe it is strange and wrong that they cannot go on a date with her.
i am just curious to what everyone thinks.	I am merely curious about what everyone thinks.
my last bf i met driving round a roundabout in another car!!	I met my previous boyfriend by driving in a roundabout in another car.
becuz if you do then your gonna lose your friend over a guy!!!!	You are going to loose your friend over a guy.
It really was a casual aside when I said it -- I didn't think he would remember.	I did not think he would remember, it was casual when I said it.
are you a country girl or a city girl.	Do you like the country or city?
hang out all day together and to top it off touch his feet.	You can be together all day, and touch his feet.
im very bored bein single.sittin back watchin other gurlz hava all da fun!	I do not like being single. I watch everyone else have fun.
)women are curious about sex with other women, even me!	Women are curious about sex with other women, even myself!
I don't know what you said because I was to lazy to read your typing.	I do not know what you said. I was too lazy to read your response.
i hate it my self, i love the straight ones	I hate it. I love the straight ones.
This is Doc Izzy and I love and adore bigger women!	This is Doctor Izzy speaking.  I love and adore plus-size women!
there are not any words that are going to make it any better.	No words will make the situation better.
do it before it is to late	You should take action before it is too late.
well to tell u tha truth u learn but u have to actually do it.	To tell the truth, you will learn, but you must experience things.
Nay Pier is a great place or one of the museums....there r alot of great resteraunts of hotels.	Navy Pier and the museums are great to visit.  There are also many great restaurants and hotels.
thats a stereotype( not a country girl by the way)And I think Im sexy in my own way.	That is a sterotype, and I am not a country girl. I think I am attractive in my own way.
he wont turn you down .	He will not turn you down.
well i hope you read this really well.	I hope you read this well.
lots of men like thick girls, most of them are black.	Many men prefer curvy women, most of them are African American.
If she's interested she'll call later.	If she is interetsted, she will call you later.
No, you won't because you know he has cheating tendancies.	No, you will not because you know he has cheating tendencies.
Ask ur self that, if you know what I mean.	Ask yourself that; if you know what I mean.
I find if I try real hard I can see things I know aren't there normally there.	I find that if I try really hard I can see things I know are not there normally.
Lets get coffee and chat and take it from there!	Let us get coffee and talk, and we will take it from there.
just move on with your life and frind some one eles!	Just move on with your life and find someone else.
ILL BET YOUR NOT, BUT TRY TO EMAIL ME ATILIKETHICKCHIX@YAHOO.COM AND I WILL BE HONEST.	I will bet that you are not, but try to email me at ilikethickchix@yahoo.com and I will be honest.
Me and this boy been going off and on since last year.	This man and I have been on and off since last year.
I really care about you and I can't stop thinking about you.	I really care about you and I cannot stop thinking about you.
is worth  the wait when you are ready.	When you are ready, it is worth the wait.
if you don't know ask someone who would.	If you do not know, then ask someone who would.
keep away ur fear and tell him.	Push away your fear and tell him.
thats a chance your gonna have to take.	That is a chance you are going to have to take.
So if you want to be attractive to losers, creeps, and pervs Drink up!	So drink up, if you want to be attractive to losers, creeps and perverts!
not for anything but lookin at	Good for nothing, but enjoying visually.
After i while i t passes and i still love him	After awhile it passes and I still love him.
IT'S YOUR OWN LIFE, AS YOU SAID.	As you stated, it is your life.
(and now even in devorce im stuck with it !	Even in divorce I am stuck with it!
just because he has the potential to be a great boyfriend doesnt mean he is.	Just because he has potential to be a great boyfriend does not make him one.
sure let me know more 'bout you	Sure, tell me more about yourself.
when one minute you want to throttle the other person & the next you want to jump their bones	One minute you want to throttle the other person and the next you want to jump on them.
the girlz that are pretty or have a great personality.	I like girls who are pretty or have a great personality.
Ppl whose parents well take care of them, big time lazy ppl.	People whose parents take care of them can be very lazy.
i do not know what she wants.	I do not know what she wants.
it is very complcated tell it again please but in simple	That sounded very complicated.  Please tell it again, but in simple terms.
Show her what you're good at.	Demonstrate your skills to her.
if u can imagine him as the father of ur children !	If you can imagine him as the father of your children.
If you dont ask sombody else might.	If you do not ask someone else then I may.
Haha thats why I am single!	I am laughing because that is why I am single.
if you really love him, you would let him go...	If you really do love him, then you would allow him to go.
if she doesnt want to be with you- try to be her friend.	If she does not want to be with you, then try to be her friend.
well if he says he isnt believe him.	Well, if he says that he is not, you should believe him.
Lets get it out of limbo ;)	Let us get it out of the uncertain part.
I even worked there for awhile and met the man of my dreams.	I worked there for a time, and met the man of my dreams.
I'VE BEEN WITH MY HUSBAND FOR 4 YEARS WE RECENTLY GOT MARRIED IN DECEMBER OF 2005.	I have been with my husband for four year.  We just recently got married in December of 2005.
focus on how things are and what would be best for you right now.	Focus on how things are and what would be best for you at this moment.
u'll see that no matter how hurt u r it's still the simplest reason y u smile.	You will see that no matter how hurt you are, it is still the simplest reason as to why you smile.
Wow I didn't think Pakistan is that conservative.	I did not think that Pakistan was that conservative.
i have to stop right away because i'm ready to relieve myself.	I have to stop right away because I am ready to relieve myself.
WHATEVER YOU DO...DO NOT TELL HIM TOO SOON!!!	Do not tell him too soon.
We can't answer if she really means it.	We cannot answer if she means it.
i dont like a guy dat does dat all da time.	I do not like men that does that all of the time.
then u can make an easier decision.	You can make an easier decision, then.
I have sexed many girls and some where whores.	I have had sex with many girls and some where not the best quality.
he dribbles... he shoots... he scores... 2 points...	He dribbles, he shoots, and he scores two points.
TALK 2 YOUR BEST FRIEND AND SEE IF ITS COOL	Talk to your best friend and see if it is alright.
is this a trick question ?	Is this a trick question?
I don't know can I do anything about it?	I do not know. Can I do anything about it?
people are HUSBANDS and WIVES for REASONS!!!	People become husbands and wives for real reasons.
if he doesn't then there are too many fish in the sea.	If he does not, then move on, there are way too many fish in the sea.
or just you wanna say that!?	Do you want to say that?
If you aren't happy fix it or get out.	If you are not happy, you need to fix it or break up.
not all guys, but some guys do	Not all guys enjoy that, but some guys do.
I totally agree with Udaman...good luck girl	I agree with Udaman.
