NEVER ever get married without a Prenup....	You should never get married without a prenuptual agreement.	You should never get married without a prenuptial agreement.	Do not get married without a prenup.	Never get married without a prenuptial agreement.
Get a life and don't waste mine.	You should pursue an active life and not waste my time.	Find a way to have a life, and do not waste mine.	Do not waste my life.	Get a life and do not waste mine.
She says your too good for her?	Is she saying the thinks you are too good for her?	She said that you are too good for her?	did she say you were too good for her?	Is she saying you are too good for her?
Guys come & go, but friends are forever!	Relationships with men end, but friends are forever.	Men will come and go, but friends are forever.	Friends are forever because guys come and go.	Guys will come and go, but friends will be friends forever.
it could probably mean a lot of things.	It could mean any number of things.	I may mean a lot of things.	It could mean many things.	It could mean a variety of things.
yes it is normal cause their is lots of people who still likes some they broke up with.	It is normal, because there are a lot of people who still like someone that they broke up with.	Yes, it is typical. Their are many people who still are attracted to an individual they no longer see.	Affirmative, it is commonplace because many people exist who have residual fondness for a former romantic partner.	Yes, it is normal. There are plenty of people who are still attracted to someone they broke up with.
I`d like to see what a black female has to say about this.	I would like to see what an African-American has to say about this.	I'd enjoy seeing what a African American female has to say about this.	I'd enjoy hearing the viewpoint of an African American woman regarding this subject.	I would like to see what a Black female has to say about this.
guys are stupid!who knows why they do what they do.	Men are daft, who knows why they do what they do.	Men are idiotic. No one comprehends why they do what they do.	Men are unintelligent! What person understands the meaning behind their behavior?	Men are stupid! Who knows why they do what they do?
well if they gave you their phone number you dont have to wait at all	You do not have to wait at all, if they gave you their phone number.	If they presented you with their phone number, no need to wait.	Well, if they delivered to you their contact details, you require no waiting period whatsoever.	Well, you do not have to wait at all, if they give you their phone number.
cause were masters of the universe...	Because we were, Masters of the Universe.	Because we're Masters of the Universe.	Because they served as masters of the entire cosmos.	Because we are all masters of the universe.
I'm in love and don't care who knows it Buddy the Elf.	I am in love and I do not care who it, Buddy the Elf.	I am in love and I do not care who loves it.	I am in love, and I do not care who knows it, Buddy the Elf.	I am in love and do not care who knows it.
And whatever you do, don't try to have both of them at once.	Do not try to have both of the at once, no matter what.	Whatever you do, do not try to have them both at once.	And whatever you do, do not try to have both of them at once.	Do not try to have both of them at once, whatever you do.
if you really wanted to be with him, you wouldn't be asking.	If you truly wanted to be with him, you would not have to ask.	If you were truly interested in being with him, you would not be asking.	You would not be asking, if you really wanted to be with him.	You would not be asking if you really wanted to be with him.
Remember being friends with someone online is ok but there are limits.	Remember, being friends with someone online is okay, however, there are limits.	Remember that being friends with someone online is ok, however, there are limits.	Remember: being friends with someone online is fine, but there are limits.	It is ok to be friends with someone online, but there should be limits.
when my sis kisses someone she closes her eyes to get ready.	When my sister kisses someone, she closes her eyes to get prepared.	When my sister kisses someone, she closes her eyes.	My sister closes her eyes when she prepares herself to kiss someone.	My sister closes her eyes to get ready when she kisses someone.
Now me, I wouldn't marry any women who didn't want to change her name, but that is just me.	Now me, I wouldn't marry any woman who didn't want to change her name, but that is just me.	I personally would not want to marry any woman who does not want to change her name.	Personally now, I would refrain from wedding any female unwilling to relinquish her surname, however, that is merely my feeling.	I personally would not marry a woman who did not want to change her name, but that is just me.
Umm small party for the family	Small party for the family.	A small party for the family.	Um, modest get-together for relatives.	Just a small party for the family.
girls are perverts they just hide it and act like it around other girls secretly	Girls are perverts, they just hide it and act like it around other girls secretly.	Women are degenerates. They merely hide it and behave that way in secret around other women.	Females are sexual deviants. They simply conceal it and behave as such in the company of other females covertly.	Girls are perverts; they just hide it and act like perverts around other girls secretly.
and im only in  fith grade o ya!	I'm only in fifth grade.	And I am only in fifth grade.	Also, I've merely made it to grade five, yeah!	And I am only in fifth grade.
But you do what you want.	But you do what you want.	But you should do what you want.	What is your desire, however?	You do what you want.
Don't do that, it won't work.	Do not do that, it will not work.	Avoid doing that as it will not work.	Please don't do that.  It will not work.	Refrain from that course of action, it will not be successful.
If they don't, it's time to move on.	It is time to move on if they do not.	If they do not do that, then it is time to leave.	If they don't love you, then it is time to move on.	Should they fail to do so, the moment has arrived to continue apace.
He everything I ever wanted with the looks, money, stuff.	He has everything that I could ever want, handsome, financially secure, etc.	He has everything I am looking for in a guy.	He is everything I wanted with his looks and money.	He possessed all the qualities I desired, with his attractiveness, wealth, and other factors.
Yes, and it is bad luck to see the bride at the wedding.	It is bad luck to see the bride before the wedding.	It is bad luck to see your bride at the wedding.	It is bad look to see the bride in her dress before the wedding ceremony.	Correct, also it is a portender of misfortune to glimpse the betrothed at the marriage ceremony.
Nope, she is not a liar.	No, she isn't lying.	She is not a false witness.	She is not a liar.	No, she is not a liar.
SHUT THE HELL UP AND BE GAY IF YOU WANT TO!!!	Be quiet, and live the truest version of yourself.	Be quiet and be whatever sexual orientation that you wish.	You can be whoever you are.	Be quiet and be a homosexual if you choose to.
and he had his nose pierced.	He has his nose pierced.	He had his nose pierced.	He has his nose pierced.	He also had his nose pierced.
yup, i can lift him, he's only 185....lol	I can't lift him, and he is only 185 pounds.	Yes, I can lift him, he is only 185.	I can lift him.	Yes, I can lift him, he only weights 185 pounds.
you need a therapist for that.	You should have a therapist for that.	You will need a therapist for that.	You would need a therapist for that.	You need to speak to a therapist.
Maybe some perverted guys like the really young looking asian girls	Perhaps some vulgar young men enjoy the younger asian ladies.	There are some perverted guys that like young looking asian girls.	Perhaps some sexually deviant men like the very young looking Asian girls.	Some perverted men fetishize young looking Asian women.
You should go see a shrink!	You should make an appointment with a therapist!	You should see a therapist.	You should probably go and see a psychiatrist.	You should speak to a therapist.
Giving you stupid excuses of the wall!Acting the way he didn't before!	Giving you ridiculous excuses, off of the wall! Acting differently than he did before!	He is giving you a poor excuse for acting in a way he did not before.	He is giving you stupid, off-the-wall excuses and acting in ways that he did not before.	Giving you a vapid excuse, and acting differently from before.
Be strong, and hang in there.	Be tough and hang in there.	Be strong, and hang in there.	Be strong and hold on.	Be strong, and don't lose hope.
Nope, he's too darned big and I'm too darned weak!	Absolutely not, he is too hefty and I am undesirably frail.	He is too large, and I am weak.	No, he is too large and I am too weak.	No, he is too big and I am too weak
Basically if she is so drunk that she becomes a slob / or slut then yes it is unattractive...	Basically, it is very unattractive if she is so inebriated that she becomes a promiscuous ragamuffin.	It is unattractive if she is heavily intoxicated and becomes messy.	If she is so intoxicated that she becomes sloppy or uncooth, then yes, it is unattractive.	I find it unattractive if she is so drunk she becomes loose.
Exchange letters, e-mails, chat online, talk over the phone, send packages...  Just keep in touch!	Keep in touch by exchanging letters and emails, enjoy online chats and phone calls, and even sending each other packages.	Keep in touch by sending letters, emails, talking on the phone.	Keep in touch with each other. You can exchange letters, e-mails, online chat, talk over the phone, and send packages.	Exchange letters, e-mails, chat online or over the phone, send packages, just keep in touch!
Especially if you don't feel like it.	You do not have to especially if you do not feel like it.	Especially if you do not feel like it.	Especially when you don't feel like it.	Most definitely on those occasions when you have no desire to do so.
he dribbles... he shoots... he scores... 2 points...	He dribbles, shoots, and scores two points.	He dribbles, he shoots, and he scores two points.	He dribbles, he shoots, he scores: two points.	He dribbles, shoots, and scores: two points.
Giving it up just for him to stick around is like selling your soul to the devil.	Giving it up just for him to stay with you is like selling your soul to the devil.	Giving it up for him to stick around is like selling your soul to the devil.	Having sex to have a male stay with you, is similar to selling your soul to the devil.	Sacrificing it simply to maintain his presence in your life is akin to making a deal with the devil for your immortal soul.
I cant give you a wife view but hopefully mine is just as good.	I cannot give you a wife view, but hopefully mine is just as good.	I cannot give you a wife-view, but hopefully mine is as good.	I'm unable to give you a wife's view, but hopefully mine is just as well.	I'm unable to offer a wife-based opinion, however, I'm hoping my assessment is equally valuable.
plus it takes the pressure off of me to ask someone...	It also takes the pressure off of me to ask someone.	Plus, if takes the pressure off of me to ask someone.	As well, it takes the pressure off of me to ask.	And it eases the pressure I'm feeling to invite somebody.
Depends on the woman, it's better shaved=-)	It depends on the woman, but it is better shaved.	It depends on the woman. It is better if it is shaved.	It depends upon the woman. I prefer shaved.	It is the woman's decision.
ask in english terms...cannot understand you	Please ask the question in English; I am unable to understand you.	Ask the question using English terms. I am not able to understand you.	Ask in proper English. I cannot comprehend your meaning.	Ask in English, no one here understands you.
hey, I'm a guy, but i'll tell you a little.	Hello, I am a male, but I will tell you a little bit.	Hello. I am a man but I will tell you a little.	I'm a man. I'll inform you what I'm aware of.	I am a man, and I can give you some insight.
i like him alot and i want to win him over not push him away.	I do like him a lot and I want to win him over, not push him away.	I like him very much but I want to persuade him not reject him.	I enjoy passing time with him. I want to win him over, not push him away.	I like him so much, and I want to be with him.
Ok Like I really really really like this guy and I dont know if he likes me back.	I like this man; however, I am uncertain whether he also likes me.	I really, really think a guy is attractive but don't know if he feels that way about me.	All right, I am very, very into this one man and I'm unaware as go his feelings in return.	I like this man very much, and I do not know if he feels the same way.
btw - ur avatar looks familiar.	Your avatar looks familiar to me.	By the way, your avatar looks familiar.	By the by, the avatar you're using has some familiarity for me.	By the way, your avatar looks familiar.
It's been over 6 months & I can't seem to get over it.	I just cannot seem to move on even after six months.	We broke up over six months ago, and I cannot seem to move on.	The time elapsed equals more than six months and it seems I'm unable to move on.	It has been more than six months, and I cannot seem to get over it.
maybe he thinks he will  be turned down.just ask...i would.	Perhaps he is concerned about rejection, and you should act as I would, which is to ask.	Maybe he thinks he will be turned down.  I would just ask him.	It's possible he believes he'll be rejected. Simply inquire. I'd do so.	Perhaps he believes that he will be denied; just ask him, which is what I would do.
You gotta think about that and that should help you out on seeing if you can trust him!	You must think about that, which should help you decide whether you can trust him.	Thinking about that should help you in seeing whether or not you can trust him.	You must contemplate that and it should provide assistance in determining whether or not he's trustorthy!	I suggest that you consider that point, and it should be helpful in determining whether you can trust him.
A picture the shape of a heart with you and her when you both first dated....thats special	A picture of the shape of a heart with you and her when you both first dated, that is special.	A photograph in the shape of a heart with you and her on your first date. That is special.	It is a picture in the shape of a heart with both of you in it from when you first dated.	A picture of the two of you, the shape of a heart, from when you were first dating. That is special.
i am in college and he is my only sourse of income until i get out.	I am in college and he is my only source of income until I graduate.	I am in college and he is my only source of income until I graduate.	He is my only source of income until I graduate from college.	I am in college, and he is my only source of income until I graduate.
listen it aint that easy.I got with my ex-boyfriend in 2nd grade,then again in 4th,and again in 8th.	Listen, it is not easy because I got with my ex-boyfriend in 2nd grade, 4th grade, and 8th grade.	It is not that simple. I acquired my first boyfriend in second grade, then again in fourth, and again in eighth.	I was with my ex boyfriend in the second grade and then in the fourth grade and then again in the eighth grade.	It isn't so easy. I got together with my ex-boyfriend in second grade, then in fourth grade, and again in eighth grade.
i've been with this girl for 8 months and we haven't kissed is this bad?	I have been with this girl for 8 months and we have not kissed, is that bad?	I have been in a relationship with this woman for eight months and we have not kissed. Is this bad?	Is it bad if I have not kissed the girl I have been with for eight months?	I have been in a relationship with this girl for 8 months, and we have not yet kissed. Is this bad?
Some guys don't like boobs at all!	Some guys do not like breasts at all.	Some men do not like breasts at all.	There are men that do not like the breast of a woman.	Some men aren't at all attracted to breasts.
or that she just wants to see other people?	Or that she just desires to go out with other people?	Does she want to see other people?	Maybe she just wants to date other people?	She only wants to see other people?
And hes seen me every day for about 4 or 5 years!	And he has seen me every day for approximately four or five years!	He has seen me everyday for about 4 or 5 years.	We have seen each other every day for 4 -5 years.	We have seen each other, everyday, for approximately four to five years.
there was his stop so he got off the train.	There was his stop so he left the train.	It was his stop, so he got off the train.	He arrived at his station, so he left the train.	That was his destination, so he got off of the train.
I mean the worst -the absolute worst - is that she says no.TAKE A CHANCE & GOOD LUCK!	You should take a chance because the worst outcome is that she says no.	The absolute worst situation that could occur is that he states no. Good luck with your opportunity.	The absolute worst thing would be her saying no.  Go for it and good luck!	The worst that could happen is that she says no.
But, I know exactly what I want in a relationship.	I know, however, what I want in a relationship.	I'm aware of exactly what I want in a relationship.	I know exactly what I desire in a relationship.	I know what I want in a relationship.
i would flirt and send flowers and candies to my self and then he would ask u out sometime	Consider flirting and sending flowers and candies to yourself, and he may then ask you out.	I would flirt, tease, then mail flowers and candies to myself. He'd ask me out eventually.	I would flirt with him and send flowers and candy to yourself.  Then he would ask you out.	He might ask you on a date if you flirt, and send flowers and candies to myself.
I also hate seeing my dad unhappy.	Also, i dislike it when my father is unhappy.	I dislike seeing my father unhappy.	I also despise seeing my dad unhappy.	I do not like seeing my dad unhappy.
I feel bad because I know that I snore sometime -- most people do, right?	I feel bad because I know that I do snore sometimes. Don't most people?	I feel bad because I snore sometimes.  Don't most people snore when they sleep?	I know I snore sometimes, and I feel bad.	I feel bad because I know that I snore sometimes. Most people do, right?
i like sos and need to know if im in love	I like Scott and need to know if I am in love.	I have feelings for a person and need to know if I am in love.	I need to know if I am in love.	I like S.O.S and need to know if I'm in love.
If you guys TRUELY love each other then u can work out all the fighting etc.	If the two of you truly love each other, then you can work out all of your disagreements.	If the two of you truly love each other, then you will work things out.	If you love eachother, you can work out the fights.	If you guys truly love each other then you can work out all the fighting.
because neither of you have the guts to call it quits	Because neither one of you have the guts to call it quits yet.	The relationship is still happening because neither of you have the courage to end things.	You both do not want to call it quits.	Because neither of you have the guts to call it quits.
However that does not mean that big girls can't be cute.	However, that certainly does not mean that big girls can't be cute.	Girls who are heavier can still be attractive.	That does not mean that big girls can not be cute.	However that doesn't mean that big girls can't be cute.
But he is getting married this month.	He is getting married this month.	But he is getting married this month.	He is, however, getting married this month.	But he is getting married this month.
But those guys are jerks and you don't want them anwyay.	Those men are dolts and you do not want them anyway.	But those men are rude and you do not want them anyway.	Those guys are jerks, and you don't want to associate with them.	But those guys are mean and you do not want them anyway.
SAY WILL U GO OUT WITH ME!!!!!!!!	"Just ask, ""Will you go out with me?"""	"Say, ""Will you go out with me?"""	Please say you will go out with me.	Say will you go out with me?
and get married only after you've been with a guy for more than 2 years.	Get married only after you have been with a man for more than two years.	And get married only after you have been with a man for more than two years.	You should get married only after you have been with a man for at least two years.	And get married only after you have been with a guy for more than 2 years.
Man has penis and woman has clitoris.	A man has a penis, and a woman has a clitoris.	A man has a penis and a woman has a clitoris.	Men have a peni and women have a clitoris.	Men have a penis and women have a clitoris.
SEPERATE THE BAD THING AND MOVE ON!	You need to seperate the bad thing and move on.	Ignore the bad and move on!	Separate the undesirable thing and move on.	Separate the bad thing and move on.
(It would be easier to do if I were mad, though!!	If I were mad, it would be easier to do.	However, it would be easier if I was angry!	It would be easier to do if I were upset, however.	It would be easier to do if I were furious.
If she will tell the administration i will be expelled coz its pakistan not america	If she tells the admininstration, I will be expelled because it is Pakistan, and not America.	If she tells the administration I will be expelled because it is Pakistan, not America	If she tells the administration I will be expelled because it is Pakistan, not America.	If she tells the administration I will be expelled because it is Pakistan, not America.
you should get to know her and sooner or later you will ask her out or she will.	You should get to know her, and one of you will ask the other out.	You should get to know her. Sooner or later you will ask her out or vice versa.	You should becom acquainted with her and sooner or later one of you will ask the other out.	You should get to know her and eventually you or her will ask each other out.
Like I said; he already knows that you like him, so just take a deep breathe and ask him.	Like I said, he already knows that you like him, so just take a deep breath, and ask him.	As I said, he knows you are interested in him, so take a deep breath and ask him.	He knows that you like him, so just ask him on a date.	As I said, he already knows you like him, so just take a deep breath and ask him.
Maybe you and I can get together sometime & we'll find love with one another.	Maybe you and I can gt together sometime.  Perhaps even find love in one another.	Perhaps you and I can get together sometime; we may find love.	Maybe we can go on a date and we will find love with eachother.	Perhaps you and I can get together some time and we will fall in love with each other.
I would be, but I'm just married !	I would be, but I am married.	I would be, however I just got married.	I am married now.	I would be, but I just got married!
Play the field a bit now.	Play the field a little bit.	Explore your options for a while.	You need to date some new people.	Play the field for a bit right now.
As everyone said... dont get married so early.	As everyone said, don't get married so early.	Do not get married so early in the relationship.	As everyone has told you, do not get married too early.	I agree with everyone else, don't marry too early.
just want to know HAVE YOU BEEN TO THE DOC YET !	I just want to know, have you been to the doctor yet?	Have you seen a doctor yet?	I want to know if you have been to the doctor yet.	Have you been to the doctor yet?
Pay Attention to what the other person says!	Pay attention to what the other person says.	You should pay attention to that the other person is saying.	Pay attention to what the other person says.	Pay attention to what everyone else is saying.
Just Talk your spouse about this	Simply communicate with your spouse about this.	Simply discuss the subject with your spouse.	Talk to your spouce about this.	Just talk to your spouse about this.
if you are into sixth graders you are obviously young.	If you are interested in sixth graders, you are obviously young.	Given your attraction to sixth grade children, you're apparently youthful.	You are young if you are interested in sixth graders.	If you are into sixth graders you are obviously young.
i was thinking about a medium pink color, but with what??	I was considering a medium pink color, but paired with what?	I've been contemplating a mid-level pink hue, however, what should it be alongside?	What color would go well with a medium pink color?	I was thinking about picking a medium pink color, but what should it go with?
Ask if they wanna go somewhere with you.	Ask them if they would like to go somewhere with you.	Inquire of their desire to travel to a location accompanied by you.	Ask them if they want to go someplace with you.	Ask if they want to go somewhere with you.
-a trip to amusement park such as roller coaster or even theatrical museum.	I would like a trip to an amusement park, or a museum.	A visit to an amusement park with a roller coaster. Perhaps a theatrical museum.	A trip to an amusement park including roller coasters or perhaps a theatrical museum.	A trip to a amusement park such as a roller coaster or even a theatrical museum are fun.
Or do guys really do prefer bigger women?	Do goys prefer bigger women?	Do men truly prefer bigger women?	Or do you fellows prefer larger women?	Do men truly prefer bigger women?
problem is i really like him.	I like him.	My concern is that I'm deeply attracted to him.	The problem is that I care for him very much.	The problem is that I truly like him.
so id say, they do work out, just not a lot of the times...hope this helps...	It can work out, just not all the time.	I believe they do work out, although not often. I hope I helped.	Therefore I would say that they do succeed but not frequently. I hope this is helpful.	I would say they do work out, not a of the times, but I hope this helps.
SHould I dump him because of his mother	Should I break up with him because of his mother?	Should I break up with him because of his mother?	Should I break up with him because of his mother?	Should I break up with him because of his mother?
I did this before (accidentally) and my friend was mad that I deleted him!	I accidentally did this before and my friend was mad that I deleted him!	I accidentally did this before and my friend was angry that I had deleted him.	I accidentally did this in the past and my friend was angry that I deleted him.	I did it before, accidentally, and my friend was mad that I deleted him.
I dont think I mind either way.	I do not think I mind either way.	I do not mind either way.	I do not think I mind either way.	I do not believe I mind, either way.
but thats her way... you could try it that way or you could just keep your eyes open...	But that is her way. You could try it that way or you could just keep your eyes open.	You could try it her way or you could try keeping your eyes open.	But that is her way. You could attempt it that way or you could remain watchful.	That is her way. You could try it that way or you could keep your eyes open.
there are some that do, but you should be able to tel.	There are some that do but you should be able to tell.	You should be able to tell the few that will.	There are some that do, but you should be able to notice.	Some do that, but you should be able to tell.
r u talking about ur avatar?	Are you referring to your avatar?	Are you talking about your avatar?	Are you talking about your avatar?	Are you talking about your avatar?
I dont ever remember giving a girl a Cristmas gift unless I liked her.	I do not recall ever giving a girl a Christmas gift unless I cared for her.	I dont remember giving a woman a Christmas gift unless I liked her.	I do not ever remember giving a woman a Christmas gift, unless I liked her.	I do not remember giving a woman a Christmas gift, unless I liked her.
I don't know what to do.	I do not know what to do.	I do not know what to do.	I do not know what to do.	I do not know what to do.
Try to be your self and don't show off	Attempt to be authentic and do not act ostentatiously.	Try to be yourself and do not try to impress anyone.	Try to be yourself, and not show off.	Try to be yourself and do not show off.
so just take it day by day-step by step.think of how he lost a good thing.	Simply proceed one step at a time. Consider how he lost a something positive.	Just take it day by day and think of how he lost a good thing.	So, just take id daily and step-by-step. Think of how he lost a good thing.	Just take it day-by-day and step-by step to figure out how he lost a good thing.
Dang it, if only every man knew What Women Want the world would be a much happier place!!!	"If only every man would watch ""What Women Want"" the would be a much happier place!"	Darn it, if only every man had knowledge of what women want, the world would be a much better place!	It is a shame that if only every man knew what women wanted, the world would be a much happier place.	The world would be happier if men knew what women want.
compliments, honesty and make it about her.	Compliments, honesty, and focus on her.	Compliments, be honest and focus on her.	Give her compliments, honesty, and make it about her.	Make it an honest compliment about her.
i think hse will crash him!	I think he will crush him!	I believe she will wreck him!	I believe that she will hurt him.	I think she will hurt him.
IT JUST MEANS THAT SHE IS REALLY INTERESTED IN THE GUY.	It means she is interested in him.	It just means that she seems to be really interested in the man.	It only means that she is very interested in the man.	It means she is interested in the guy.
please do.. im thinking  you would get slapped mid-reach,or kicked in the groin.	Please try. I think you will be slapped mid-reach, or kicked in the groin.	Please do, I am thinking you would be slapped as you reach out or perhaps kicked in the groin.	Please do, but I believe that you would get slapped or kicked in the groin while you are in mid-reach.	I am thinking you might get harmed.
Only now she and I are both divorced.	She and I are both divorced.	Except now we are both divorced.	She and I are only just now both divorced.	We are now only just divorced.
if he/she want to see you picture rightaway it sex!	Does she want to see a picture of you right away?	If he/she wants to see your photograph immediately, then it is sex.	If the person wants to see your picture right away, it is about sex.	If the suggest a salacious photo, they would like to have intercourse.
hey it's better than her givin u a fake # to call lol!	It is better then giving her a fake number.	It is better than her giving you a false phone number to call.	It is better than if you giver her a fake telephone number to call.	At least she didn't give you a fake number.
tell her to move to MASS.............	She need to move to Massachusetts.	Tell her to move to Massachussetts.	Ask her to move to Massachusetts.	Tell her to move to Massachusetts.
if you feel this strongly about it then maybe you shouldn't get married.	If you feel so strongly about it, perhaps you should not get married.	If you feel that strongly about it, then perhaps you should not get married.	If you feel this strongly about it, then maybe you should not get married.	You should not get married if you feel this strongly about it.
The pictures I've seen...I would say Maui or the Bahamas.	From the photographs I have seen, I would say Maui or the Bahamas.	From the pictures that I have seen, I would say Maui or the Bahamas.	Based on the pictures I have seen, I would say Maui or the Bahamas.	I would pick Maui or the Bahamas.
the guy i like is mad at me.	The man I like is angry with me.	The man I like is upset with me.	The man I am attracted to is angry with me.	The guy that I like is mad at me.
You're 13 don't even worry about it...	You are 13, do not concern yourself with it.	You are 13, do not even worry about it.	You are thirteen-years-old, so do not even worry about it.	Do not worry, you are only 13.
That way you dont have to worry about you calling him too much!	Do not worry about calling him too much.	That way you do not have to worry about phoning him too much!	That way you do not have to worry about calling him too much.	Try this which will result in you not worrying about the appropriate amount of calls to him.
I am a guy and let me tell you, we love to chase!	I am a guy and we like to chase women.	I am a man, and let me tell you, we love to chase!	"I am a man, and let me tell you, ""We love to chase."""	As a guy, I can say, we men love to chase women.
Thanks for the pep in advance!	Thank you in advance.	Thank you in advance for the support!	In advance, thank you for the pep.	Thanks for the talk.
we always seem to push the ones taht we love away.	We always seems to push away the ones that we love.	We seem to always push away the ones who we love.	We always seem to push away the ones that we love.	We tend to push away the ones that we love.
they think that they can control other peoples lives when thye cant	They think that they can control other people's lives.	The believe that they can control others lives when they cannot.	They think that they can control the lives of others when they cannot.	They believe that they can control the lives of others when they cannot.
thats weird but maybe idk ill talk to my friend by his locker.	That is odd, but perhaps, I will talk to my friend by his locker.	That is weird, but perhaps I will talk to my friend near his locker.	That is strange but perhaps. I do not know. I will speak to my friend later next to his locker.	That is strange but I do not know. I will talk with my friend by his locker.
I don't know....how would you like something crammed up your butt!!	I am not sure, how would you like to have an article forced into your derriere.	I do not know; How would you feel if something were in your anus?	I do not know. Would you enjoy having an item inserted forcefully in your rectum?	I do not know. How would you like to have something pushed up your anus?
If a guy cares he calls.	If a man cares about you, then he will call.	If a man cares he will call.	If the man cares then he calls.	If a man cares, then he calls.
what special gift can i give my would be brother in law for his birthday?	What is a special gift that I may give my future brother in law on his birthday?	What special gift can I give my would-be brother-in-law for his birthday?	What gift can I give my future brother in law for his birthday?	What is a special gift I can give to my brother-in-law on his birthday?
he probably doesnt want to either.	It is probable he does not want to either.	He likely does not want to either.	He does not want to, either.	He probably isn't interested either.
hold her hands, look to her eyes and say it, but only say it if you really love her.	Hold on to her hands, gaze in her eyes and say it, however, only say this is you really love her.	Hold her hands, look into her eyes, and say it; but only say it if you really love her.	You can say it, but only if you mean it. Also hold her hands, and look into her eyes.	Hold her hands, look in to her eyes, and tell her everything you've wanted to say.
Some guys do...and some guys don't.	Some men do, others do not.	Some guys do, and some guys do not.	Some guys do; and some do not.	Some men do, and some men do not.
hey i really want to know so please help me out!!	I would really like to know, if you could please help me.	Can you help me get to know her?	I would very much like to know so please assist me.	I would very much like to know, so please help me.
The timing just wasnt right for it with the old guy...you'll see!	The timing with the older man was not right, you will see.	The timing was not right to date the older guy.	The timing simply was not right for it with the elderly man. You will see.	The timing was not right with the former man, you will see.
Generally kind and my fifth: I'll just be dissapointed if she's stupid.	Generally kind and I will be disappointed if she is stupid.	I want a girl who is kind, and intelligent.	Generally kind. And for my fifth, I will simply be disappointed if she is unintelligent.	Generally kind and my fifth. I will only be disappointed if she is unintelligent.
its one of the gifts we can always give ourselves.	It is one of the gifts that we are always able to give ourselves.	Determination is one of the gifts we can give ourselves.	It is one of the gifts we can always give ourselves.	It is one of the presents which we can always give ourselves.
I do not believe trust has to be earned, because how is that even possible.	I do not believe trust has to be earned, because how is that even possible?	I don't believe you need to earn someone's trust, how is that possible?	I do not believe that you have to earn someone trust. I do not see how that is possible.	I do not believe that trust needs to be earned because how is that even possible to do?
lol so if thats u u deff need to stop that is FONKY!!	So, if that is you, you sincerely need to stop as that is most unorthodox.	So if that is you, you need to stop, it is too bizarre.	If that describes you, then you certainly need to stop. That is strange.	If that is you, then you definitely need to stop because it is nasty.
DON'T LET HER RULE YOUR LIFE, SHE WILL JUST HAVE TO LEARN TO DEAL WITH IT.	Do not allow her to dominate your life for she will simply have to learn to deal with it.	Don't let her control your life, she will have to learn to live with it.	Do not let her control you. She needs to learn to deal with it.	Do not let her rule your life, she will need to learn how to cope with it.
I have yahoo email and that works for me.	I have Yahoo email, and that works for me.	I have a Yahoo account, and that is fine with me.	I have a yahoo e-mail address and that is sufficient for me.	I have Yahoo email and that works fine for me.
I wouldn't worry too much about it.	I would suggest not worrying about it overmuch.	I wouldn't worry too much about it.	Do not concern yourself with it.	I would not worry too much about that.
Oh yes, the trick ass hoe's never had a chance.	Yes, the promiscuous women never had a chance.	Oh yes, the trick that person never had a chance.	They never had a chance.	Yes, that trickster has never had a chance.
when you can fart in front of the one your dating	When you can pass gas in front of the one with whom you are in a relationship.	When you can fart in front of the one you are dating.	You know you were meant to be together if you can break wind in front of each other.	It is a good sign when you can fart in front of the person you are dating.
depends on how old they are.	It depends on their age.	Depends on how old they are.	How old are they?	That depends on the person's age.
And any guy who sas he woul is prolly not being entirely honest with himself.	Any man that says that he would, is probably not being entirely honest with himself.	Any man that states he would is more than likely not being entirely honest with himself.	And any man who says he would is probably not being entirely honest with himself.	Any man who says he would, is likely not being entirely honest with himself.
If you flirt with him, the challange is not there.	If you philander him, then the challnge is not there.	If you bat your eyes at him, the challenge is nonexistent.	If you flirt with him, there is no challenge.	If you flirt with him, the challenge is not there.
If you need your x emotionally - then ya got some troubles.	If you need you ex emotionally, then you are going to have some troubles.	If you need your ex emotionally, then you do have some problems.	If you need your ex emotionally, then you have some troubles ahead.	If you need your ex emotionally, then you may have some issues.
20 to 32...she doesn't have to be younger than you.	She does not have to be younger than you, 20-32 will do.	Twenty to thirty-two, she does not have to be younger than you.	Twenty to thirty-two is fine and she does not have to be younger than you.	She should be 20 to 32. She does not have to be younger than you.
my be she don't love  you but  try to use your  brean not  your haerd	Try to use your brain and not your manhood, maybe she does not love you.	Perhaps she doesn't love you, but attempt to use your brain and not your head.	Maybe she does not love you but try using your brain and not your heart.	Maybe she does not love you, but try to use your brain and not your heart.
If you want your girlfriend forever..........then just don't let her know that you want her forever, simple.	Do not let your girlfriend know that you want her forever.	If you want to spend forever with her, do not tell her.	If you want your girlfriend forever, do not let her know that you want her forever.	Do not let her know that want to be with her forever and you probably stand a better chance of that being the way that it is.
There are tons of cheap ideas out there, just find what you like and work with it!	There are plenty of cheap ides out there; you just need to find what you like and work at it.	There are plenty of inexpensive ideas. Find what you are interested in and work from there.	Tons of cheap ideas are out there, find what you like and work with it.	There a lot of inexpensive ideas out there, you need to find what you like and work with it.
And if you are worried about doing it - performance wise - DONT.	If you are skeptical about the performance piece of it, then do not do it.	If you are worried about your performance, do not.	If you are worried about doing it, performance wise, do not do it.	If you are worried about it performance wise, you should not.
find a nother girl and if that dosent work move back	Try another woman and if it fails, then move back.	Find another woman. If that does not work, move back.	Find another woman and if it does not work out, move back.	Find another girl if that does not work, move back
